date,open,close,high,low
2023-12-12,21018.55078125,20906.400390625,21037.900390625,20867.150390625
2023-12-13,20929.75,20926.349609375,20950.0,20769.5
2023-12-14,21110.400390625,21182.69921875,21210.900390625,21074.44921875
2023-12-15,21287.44921875,21456.650390625,21492.30078125,21235.30078125
2023-12-18,21434.80078125,21418.650390625,21482.80078125,21365.349609375
2023-12-19,21477.650390625,21453.099609375,21505.05078125,21337.75
2023-12-20,21543.5,21150.150390625,21593.0,21087.349609375
2023-12-21,21033.94921875,21255.05078125,21288.349609375,20976.80078125
2023-12-22,21295.849609375,21349.400390625,21390.5,21232.44921875
2023-12-26,21365.19921875,21441.349609375,21477.150390625,21329.44921875
2023-12-27,21497.650390625,21654.75,21675.75,21495.80078125
2023-12-28,21715.0,21778.69921875,21801.44921875,21678.0
2023-12-29,21737.650390625,21731.400390625,21770.30078125,21676.900390625
2024-01-01,21727.75,21741.900390625,21834.349609375,21680.849609375
2024-01-02,21751.349609375,21665.80078125,21755.599609375,21555.650390625
2024-01-03,21661.099609375,21517.349609375,21677.0,21500.349609375
2024-01-04,21605.80078125,21658.599609375,21685.650390625,21564.55078125
2024-01-05,21705.75,21710.80078125,21749.599609375,21629.19921875
2024-01-08,21747.599609375,21513.0,21763.94921875,21492.900390625
2024-01-09,21653.599609375,21544.849609375,21724.44921875,21517.849609375
2024-01-10,21529.30078125,21618.69921875,21641.849609375,21448.650390625
2024-01-11,21688.0,21647.19921875,21726.5,21593.75
2024-01-12,21773.55078125,21894.55078125,21928.25,21715.150390625
2024-01-15,22053.150390625,22097.44921875,22115.55078125,21963.55078125
2024-01-16,22080.5,22032.30078125,22124.150390625,21969.80078125
2024-01-17,21647.25,21571.94921875,21851.5,21550.44921875
2024-01-18,21414.19921875,21462.25,21539.400390625,21285.55078125
2024-01-19,21615.19921875,21622.400390625,21670.599609375,21575.0
2024-01-23,21716.69921875,21238.80078125,21750.25,21192.599609375
2024-01-24,21185.25,21453.94921875,21482.349609375,21137.19921875
2024-01-25,21454.599609375,21352.599609375,21459.0,21247.05078125
2024-01-29,21433.099609375,21737.599609375,21763.25,21429.599609375
2024-01-30,21775.75,21522.099609375,21813.05078125,21501.80078125
2024-01-31,21487.25,21725.69921875,21741.349609375,21448.849609375
2024-02-01,21780.650390625,21697.44921875,21832.94921875,21658.75
2024-02-02,21812.75,21853.80078125,22126.80078125,21805.55078125
2024-02-05,21921.05078125,21771.69921875,21964.30078125,21726.94921875
2024-02-06,21825.19921875,21929.400390625,21951.400390625,21737.55078125
2024-02-07,22045.05078125,21930.5,22053.30078125,21860.150390625
2024-02-08,22009.650390625,21717.94921875,22011.05078125,21665.30078125
2024-02-09,21727.0,21782.5,21804.44921875,21629.900390625
2024-02-12,21800.80078125,21616.05078125,21831.69921875,21574.75
2024-02-13,21664.30078125,21743.25,21766.80078125,21543.349609375
2024-02-14,21578.150390625,21840.05078125,21870.849609375,21530.19921875
2024-02-15,21906.55078125,21910.75,21953.849609375,21794.80078125
2024-02-16,22020.30078125,22040.69921875,22068.650390625,21968.94921875
2024-02-19,22103.44921875,22122.25,22186.650390625,22021.05078125
2024-02-20,22099.19921875,22196.94921875,22215.599609375,22045.849609375
2024-02-21,22248.849609375,22055.05078125,22249.400390625,21997.94921875
2024-02-22,22081.55078125,22217.44921875,22252.5,21875.25
2024-02-23,22290.0,22212.69921875,22297.5,22186.099609375
2024-02-26,22169.19921875,22122.05078125,22202.150390625,22075.150390625
2024-02-27,22090.19921875,22198.349609375,22218.25,22085.650390625
2024-02-28,22214.099609375,21951.150390625,22229.150390625,21915.849609375
2024-02-29,21935.19921875,21982.80078125,22060.55078125,21860.650390625
2024-03-01,22048.30078125,22338.75,22353.30078125,22047.75
2024-03-04,22403.5,22405.599609375,22440.900390625,22358.30078125
2024-03-05,22371.25,22356.30078125,22416.900390625,22269.150390625
2024-03-06,22327.5,22474.05078125,22497.19921875,22224.349609375
2024-03-07,22505.30078125,22493.55078125,22525.650390625,22430.0
2024-03-11,22517.5,22332.650390625,22526.599609375,22307.25
2024-03-12,22334.44921875,22335.69921875,22452.55078125,22256.0
2024-03-13,22432.19921875,21997.69921875,22446.75,21905.650390625
2024-03-14,21982.55078125,22146.650390625,22204.599609375,21917.5
2024-03-15,22064.849609375,22023.349609375,22120.900390625,21931.69921875
2024-03-18,21990.099609375,22055.69921875,22123.69921875,21916.55078125
2024-03-19,21946.44921875,21817.44921875,21978.30078125,21793.099609375
2024-03-20,21843.900390625,21839.099609375,21930.900390625,21710.19921875
2024-03-21,21989.900390625,22011.94921875,22080.94921875,21941.30078125
2024-03-22,21932.19921875,22096.75,22180.69921875,21883.30078125
2024-03-26,21947.900390625,22004.69921875,22073.19921875,21947.55078125
2024-03-27,22053.94921875,22123.650390625,22193.599609375,22052.849609375
2024-03-28,22163.599609375,22326.900390625,22516.0,22163.599609375
2024-04-01,22455.0,22462.0,22529.94921875,22427.75
2024-04-02,22458.80078125,22453.30078125,22497.599609375,22388.150390625
2024-04-03,22385.69921875,22434.650390625,22521.099609375,22346.5
2024-04-04,22592.099609375,22514.650390625,22619.0,22303.80078125
2024-04-05,22486.400390625,22513.69921875,22537.599609375,22427.599609375
2024-04-08,22578.349609375,22666.30078125,22697.30078125,22550.349609375
2024-04-09,22765.099609375,22642.75,22768.400390625,22612.25
2024-04-10,22720.25,22753.80078125,22775.69921875,22673.69921875
2024-04-12,22677.400390625,22519.400390625,22726.44921875,22503.75
2024-04-15,22339.05078125,22272.5,22427.44921875,22259.55078125
2024-04-16,22125.30078125,22147.900390625,22213.75,22079.44921875
2024-04-18,22212.349609375,21995.849609375,22326.5,21961.69921875
2024-04-19,21861.5,22147.0,22179.55078125,21777.650390625
2024-04-22,22336.900390625,22336.400390625,22375.650390625,22198.150390625
2024-04-23,22447.05078125,22368.0,22447.55078125,22349.44921875
2024-04-24,22421.55078125,22402.400390625,22476.44921875,22384.0
2024-04-25,22316.900390625,22570.349609375,22625.94921875,22305.25
2024-04-26,22620.400390625,22419.94921875,22620.400390625,22385.55078125
2024-04-29,22475.55078125,22643.400390625,22655.80078125,22441.900390625
2024-04-30,22679.650390625,22604.849609375,22783.349609375,22568.400390625
2024-05-02,22567.849609375,22648.19921875,22710.5,22567.849609375
2024-05-03,22766.349609375,22475.849609375,22794.69921875,22348.05078125
2024-05-06,22561.599609375,22442.69921875,22588.80078125,22409.44921875
2024-05-07,22489.75,22302.5,22499.05078125,22232.05078125
2024-05-08,22231.19921875,22302.5,22368.650390625,22185.19921875
2024-05-09,22224.80078125,21957.5,22307.75,21932.400390625
2024-05-10,21990.94921875,22055.19921875,22131.30078125,21950.30078125
2024-05-13,22027.94921875,22104.05078125,22131.650390625,21821.05078125
2024-05-14,22112.900390625,22217.849609375,22270.05078125,22081.25
2024-05-15,22255.599609375,22200.55078125,22297.55078125,22151.75
2024-05-16,22319.19921875,22403.849609375,22432.25,22054.55078125
2024-05-17,22415.25,22466.099609375,22502.150390625,22345.650390625
2024-05-21,22404.55078125,22529.05078125,22591.099609375,22404.55078125
2024-05-22,22576.599609375,22597.80078125,22629.5,22483.150390625
2024-05-23,22614.099609375,22967.650390625,22993.599609375,22577.44921875
2024-05-24,22930.75,22957.099609375,23026.400390625,22908.0
2024-05-27,23038.94921875,22932.44921875,23110.80078125,22871.19921875
2024-05-28,22977.150390625,22888.150390625,22998.55078125,22858.5
2024-05-29,22762.75,22704.69921875,22825.5,22685.44921875
2024-05-30,22617.44921875,22488.650390625,22705.75,22417.0
2024-05-31,22568.099609375,22530.69921875,22653.75,22465.099609375
2024-06-03,23337.900390625,23263.900390625,23338.69921875,23062.30078125
2024-06-04,23179.5,21884.5,23179.5,21281.44921875
2024-06-05,22128.349609375,22620.349609375,22670.400390625,21791.94921875
2024-06-06,22798.599609375,22821.400390625,22910.150390625,22642.599609375
2024-06-07,22821.849609375,23290.150390625,23320.19921875,22789.05078125
2024-06-10,23319.150390625,23259.19921875,23411.900390625,23227.150390625
2024-06-11,23283.75,23264.849609375,23389.44921875,23206.650390625
2024-06-12,23344.44921875,23322.94921875,23441.94921875,23295.94921875
2024-06-13,23480.94921875,23398.900390625,23481.05078125,23353.900390625
2024-06-14,23464.94921875,23465.599609375,23490.400390625,23334.25
2024-06-18,23570.80078125,23557.900390625,23579.05078125,23499.69921875
2024-06-19,23629.849609375,23516.0,23664.0,23412.900390625
2024-06-20,23586.150390625,23567.0,23624.0,23442.599609375
2024-06-21,23661.150390625,23501.099609375,23667.099609375,23398.19921875
2024-06-24,23382.30078125,23537.849609375,23558.099609375,23350.0
2024-06-25,23577.099609375,23721.30078125,23754.150390625,23562.05078125
2024-06-26,23723.099609375,23868.80078125,23889.900390625,23670.44921875
2024-06-27,23881.55078125,24044.5,24087.44921875,23805.400390625
2024-06-28,24085.900390625,24010.599609375,24174.0,23985.80078125
2024-07-01,23992.94921875,24141.94921875,24164.0,23992.69921875
2024-07-02,24228.75,24123.849609375,24236.349609375,24056.400390625
2024-07-03,24291.75,24286.5,24309.150390625,24207.099609375
2024-07-04,24369.94921875,24302.150390625,24401.0,24281.0
2024-07-05,24213.349609375,24323.849609375,24363.0,24168.849609375
2024-07-08,24329.44921875,24320.55078125,24344.599609375,24240.55078125
2024-07-09,24351.0,24433.19921875,24443.599609375,24331.900390625
2024-07-10,24459.849609375,24324.44921875,24461.05078125,24141.80078125
2024-07-11,24396.55078125,24315.94921875,24402.650390625,24193.75
2024-07-12,24387.94921875,24502.150390625,24592.19921875,24331.150390625
2024-07-15,24587.599609375,24586.69921875,24635.05078125,24522.75
2024-07-16,24615.900390625,24613.0,24661.25,24587.650390625
2024-07-18,24543.80078125,24800.849609375,24837.75,24504.44921875
2024-07-19,24853.80078125,24530.900390625,24854.80078125,24508.150390625
2024-07-22,24445.75,24509.25,24595.19921875,24362.30078125
2024-07-23,24568.900390625,24479.05078125,24582.55078125,24074.19921875
2024-07-24,24444.94921875,24413.5,24504.25,24307.25
2024-07-25,24230.94921875,24406.099609375,24426.150390625,24210.80078125
2024-07-26,24423.349609375,24834.849609375,24861.150390625,24410.900390625
2024-07-29,24943.30078125,24836.099609375,24999.75,24774.599609375
2024-07-30,24839.400390625,24857.30078125,24971.75,24798.650390625
2024-07-31,24886.69921875,24951.150390625,24984.599609375,24856.5
2024-08-01,25030.94921875,25010.900390625,25078.30078125,24956.400390625
2024-08-02,24789.0,24717.69921875,24851.900390625,24686.849609375
2024-08-05,24302.849609375,24055.599609375,24350.05078125,23893.69921875
2024-08-06,24189.849609375,23992.55078125,24382.599609375,23960.400390625
2024-08-07,24289.400390625,24297.5,24337.69921875,24184.900390625
2024-08-08,24248.55078125,24117.0,24340.5,24079.69921875
2024-08-09,24386.849609375,24367.5,24419.75,24311.19921875
2024-08-12,24320.05078125,24347.0,24472.80078125,24212.099609375
2024-08-13,24342.349609375,24139.0,24359.94921875,24116.5
2024-08-14,24184.400390625,24143.75,24196.5,24099.69921875
2024-08-16,24334.849609375,24541.150390625,24563.900390625,24204.5
2024-08-19,24636.349609375,24572.650390625,24638.80078125,24522.94921875
2024-08-20,24648.900390625,24698.849609375,24734.30078125,24607.19921875
2024-08-21,24680.55078125,24770.19921875,24787.94921875,24654.5
2024-08-22,24863.400390625,24811.5,24867.349609375,24784.44921875
2024-08-23,24845.400390625,24823.150390625,24858.400390625,24771.650390625
2024-08-26,24906.099609375,25010.599609375,25043.80078125,24874.69921875
2024-08-27,25024.80078125,25017.75,25073.099609375,24973.650390625
2024-08-28,25030.80078125,25052.349609375,25129.599609375,24964.650390625
2024-08-29,25035.30078125,25151.94921875,25192.900390625,24998.5
2024-08-30,25249.69921875,25235.900390625,25268.349609375,25199.400390625
2024-09-02,25333.599609375,25278.69921875,25333.650390625,25235.5
2024-09-03,25313.400390625,25279.849609375,25321.69921875,25235.80078125
2024-09-04,25089.94921875,25198.69921875,25216.0,25083.80078125
2024-09-05,25250.5,25145.099609375,25275.44921875,25127.75
2024-09-06,25093.69921875,24852.150390625,25168.75,24801.30078125
2024-09-09,24823.400390625,24936.400390625,24957.5,24753.150390625
2024-09-10,24999.400390625,25041.099609375,25130.5,24896.80078125
2024-09-11,25034.0,24918.44921875,25113.69921875,24885.150390625
2024-09-12,25059.650390625,25388.900390625,25433.349609375,24941.44921875
2024-09-13,25430.44921875,25356.5,25430.5,25292.44921875
2024-09-16,25406.650390625,25383.75,25445.69921875,25336.19921875
2024-09-17,25416.900390625,25418.55078125,25441.650390625,25352.25
2024-09-18,25402.400390625,25377.55078125,25482.19921875,25285.55078125
2024-09-19,25487.05078125,25415.80078125,25611.94921875,25376.05078125
2024-09-20,25525.94921875,25790.94921875,25849.25,25426.599609375
2024-09-23,25872.55078125,25939.05078125,25956.0,25847.349609375
2024-09-24,25921.44921875,25940.400390625,26011.55078125,25886.849609375
2024-09-25,25899.44921875,26004.150390625,26032.80078125,25871.349609375
2024-09-26,26005.400390625,26216.05078125,26250.900390625,25998.400390625
2024-09-27,26248.25,26178.94921875,26277.349609375,26151.400390625
2024-09-30,26061.30078125,25810.849609375,26134.69921875,25794.099609375
2024-10-01,25788.44921875,25796.900390625,25907.599609375,25739.19921875
2024-10-03,25452.849609375,25250.099609375,25639.44921875,25230.30078125
2024-10-04,25181.900390625,25014.599609375,25485.05078125,24966.80078125
2024-10-07,25084.099609375,24795.75,25143.0,24694.349609375
2024-10-08,24832.19921875,25013.150390625,25044.0,24756.80078125
2024-10-09,25065.80078125,24981.94921875,25234.05078125,24947.69921875
2024-10-10,25067.05078125,24998.44921875,25134.05078125,24979.400390625
2024-10-11,24985.30078125,24964.25,25028.650390625,24920.05078125
2024-10-14,25023.44921875,25127.94921875,25159.75,25017.5
2024-10-15,25186.30078125,25057.349609375,25212.05078125,25008.150390625
2024-10-16,25008.55078125,24971.30078125,25093.400390625,24908.44921875
2024-10-17,25027.400390625,24749.849609375,25029.5,24728.900390625
2024-10-18,24664.94921875,24854.05078125,24886.19921875,24567.650390625
2024-10-21,24956.150390625,24781.099609375,24978.30078125,24679.599609375
2024-10-22,24798.650390625,24472.099609375,24882.0,24445.80078125
2024-10-23,24378.150390625,24435.5,24604.25,24378.099609375
2024-10-24,24412.69921875,24399.400390625,24480.650390625,24341.19921875
2024-10-25,24418.05078125,24180.80078125,24440.25,24073.900390625
2024-10-28,24251.099609375,24339.150390625,24492.599609375,24134.900390625
2024-10-29,24328.849609375,24466.849609375,24484.5,24140.849609375
2024-10-30,24371.44921875,24340.849609375,24498.19921875,24307.30078125
2024-10-31,24349.849609375,24205.349609375,24372.44921875,24172.599609375
2024-11-01,24302.75,24304.349609375,24368.25,24280.19921875
2024-11-04,24315.75,23995.349609375,24316.75,23816.150390625
2024-11-05,23916.5,24213.30078125,24229.05078125,23842.75
2024-11-06,24308.75,24484.05078125,24537.599609375,24204.05078125
2024-11-07,24489.599609375,24199.349609375,24503.349609375,24179.05078125
2024-11-08,24207.69921875,24148.19921875,24276.150390625,24066.650390625
2024-11-11,24087.25,24141.30078125,24336.80078125,24004.599609375
2024-11-12,24225.80078125,23883.44921875,24242.0,23839.150390625
2024-11-13,23822.44921875,23559.05078125,23873.599609375,23509.599609375
2024-11-14,23542.150390625,23532.69921875,23675.900390625,23484.150390625
2024-11-18,23605.30078125,23453.80078125,23606.80078125,23350.400390625
2024-11-19,23529.55078125,23518.5,23780.650390625,23464.80078125
2024-11-21,23488.44921875,23349.900390625,23507.30078125,23263.150390625
2024-11-22,23411.80078125,23907.25,23956.099609375,23359.0
2024-11-25,24253.55078125,24221.900390625,24351.55078125,24135.44921875
2024-11-26,24343.30078125,24194.5,24343.30078125,24125.400390625
2024-11-27,24204.80078125,24274.900390625,24354.55078125,24145.650390625
2024-11-28,24274.150390625,23914.150390625,24345.75,23873.349609375
2024-11-29,23927.150390625,24131.099609375,24188.44921875,23927.150390625
2024-12-02,24140.849609375,24276.05078125,24301.69921875,24008.650390625
2024-12-03,24367.5,24457.150390625,24481.349609375,24280.0
2024-12-04,24488.75,24467.44921875,24573.19921875,24366.30078125
2024-12-05,24539.150390625,24708.400390625,24857.75,24295.55078125
2024-12-06,24729.44921875,24677.80078125,24751.05078125,24620.5
2024-12-09,24633.900390625,24619.0,24705.0,24580.05078125
2024-12-10,24652.650390625,24610.05078125,24677.80078125,24510.650390625
2024-12-11,24620.5,24641.80078125,24691.75,24583.849609375
2024-12-12,24604.44921875,24548.69921875,24675.25,24527.94921875
2024-12-13,24498.349609375,24768.30078125,24792.30078125,24180.80078125
2024-12-16,24753.400390625,24668.25,24781.25,24601.75
2024-12-17,24584.80078125,24336.0,24624.099609375,24303.44921875
2024-12-18,24297.94921875,24198.849609375,24394.44921875,24149.849609375
2024-12-19,23877.150390625,23951.69921875,24004.900390625,23870.30078125
2024-12-20,23960.69921875,23587.5,24065.80078125,23537.349609375
2024-12-23,23738.19921875,23753.44921875,23869.55078125,23647.19921875
2024-12-24,23769.099609375,23727.650390625,23867.650390625,23685.150390625
2024-12-26,23775.80078125,23750.19921875,23854.5,23653.599609375
2024-12-27,23801.400390625,23813.400390625,23938.849609375,23800.599609375
2024-12-30,23796.900390625,23644.900390625,23915.349609375,23599.30078125
2024-12-31,23560.599609375,23644.80078125,23689.849609375,23460.44921875
2025-01-01,23637.650390625,23742.900390625,23822.80078125,23562.80078125
2025-01-02,23783.0,24188.650390625,24226.69921875,23751.55078125
2025-01-03,24196.400390625,24004.75,24196.44921875,23976.0
2025-01-06,24045.80078125,23616.05078125,24089.94921875,23551.900390625
2025-01-07,23679.900390625,23707.900390625,23795.19921875,23637.80078125
2025-01-08,23746.650390625,23688.94921875,23751.849609375,23496.150390625
2025-01-09,23674.75,23526.5,23689.5,23503.05078125
2025-01-10,23551.900390625,23431.5,23596.599609375,23344.349609375
2025-01-13,23195.400390625,23085.94921875,23340.94921875,23047.25
2025-01-14,23165.900390625,23176.05078125,23264.94921875,23134.150390625
2025-01-15,23250.44921875,23213.19921875,23293.650390625,23146.44921875
2025-01-16,23377.25,23311.80078125,23391.650390625,23272.05078125
2025-01-17,23277.099609375,23203.19921875,23292.099609375,23100.349609375
2025-01-20,23290.400390625,23344.75,23391.099609375,23170.650390625
2025-01-21,23421.650390625,23024.650390625,23426.30078125,22976.849609375
2025-01-22,23099.150390625,23155.349609375,23169.55078125,22981.30078125
2025-01-23,23128.30078125,23205.349609375,23270.80078125,23090.650390625
2025-01-24,23183.900390625,23092.19921875,23347.30078125,23050.0
2025-01-27,22940.150390625,22829.150390625,23007.44921875,22786.900390625
2025-01-28,22960.44921875,22957.25,23137.94921875,22857.650390625
2025-01-29,23026.75,23163.099609375,23183.349609375,22976.5
2025-01-30,23169.5,23249.5,23322.05078125,23139.19921875
2025-01-31,23296.75,23508.400390625,23546.80078125,23277.400390625
2025-02-01,23528.599609375,23482.150390625,23632.44921875,23318.30078125
2025-02-03,23319.349609375,23361.05078125,23381.599609375,23222.0
2025-02-04,23509.900390625,23739.25,23762.75,23423.150390625
2025-02-05,23801.75,23696.30078125,23807.30078125,23680.44921875
2025-02-06,23761.94921875,23603.349609375,23773.55078125,23556.25
2025-02-07,23649.5,23559.94921875,23694.5,23443.19921875
2025-02-10,23543.80078125,23381.599609375,23568.599609375,23316.30078125
2025-02-11,23383.55078125,23071.80078125,23390.05078125,22986.650390625
2025-02-12,23050.80078125,23045.25,23144.69921875,22798.349609375
2025-02-13,23055.75,23031.400390625,23235.5,22992.19921875
2025-02-14,23096.44921875,22929.25,23133.69921875,22774.849609375
2025-02-17,22809.900390625,22959.5,22974.19921875,22725.44921875
2025-02-18,22963.650390625,22945.30078125,22992.5,22801.5
2025-02-19,22847.25,22932.900390625,23049.94921875,22814.849609375
2025-02-20,22821.099609375,22913.150390625,22923.849609375,22812.75
2025-02-21,22857.19921875,22795.900390625,22921.0,22720.30078125
2025-02-24,22609.349609375,22553.349609375,22668.05078125,22518.80078125
2025-02-25,22516.44921875,22547.55078125,22625.30078125,22513.900390625
2025-02-27,22568.94921875,22545.05078125,22613.30078125,22508.400390625
2025-02-28,22433.400390625,22124.69921875,22450.349609375,22104.849609375
2025-03-03,22194.55078125,22119.30078125,22261.55078125,22004.69921875
2025-03-04,21974.44921875,22082.650390625,22105.05078125,21964.599609375
2025-03-05,22073.05078125,22337.30078125,22394.900390625,22067.80078125
2025-03-06,22476.349609375,22544.69921875,22556.44921875,22245.849609375
2025-03-07,22508.650390625,22552.5,22633.80078125,22464.75
2025-03-10,22521.849609375,22460.30078125,22676.75,22429.05078125
2025-03-11,22345.94921875,22497.900390625,22522.099609375,22314.69921875
2025-03-12,22536.349609375,22470.5,22577.400390625,22329.55078125
2025-03-13,22541.5,22397.19921875,22558.05078125,22377.349609375
2025-03-17,22353.150390625,22508.75,22577.0,22353.150390625
2025-03-18,22662.25,22834.30078125,22857.80078125,22599.19921875
2025-03-19,22874.94921875,22907.599609375,22940.69921875,22807.94921875
2025-03-20,23036.599609375,23190.650390625,23216.69921875,22973.94921875
2025-03-21,23168.25,23350.400390625,23402.69921875,23132.80078125
2025-03-24,23515.400390625,23658.349609375,23708.75,23433.5
2025-03-25,23751.5,23668.650390625,23869.599609375,23601.400390625
2025-03-26,23700.94921875,23486.849609375,23736.5,23451.69921875
2025-03-27,23433.94921875,23591.94921875,23646.44921875,23412.19921875
2025-03-28,23600.400390625,23519.349609375,23649.19921875,23450.19921875
2025-04-01,23341.099609375,23165.69921875,23565.150390625,23136.400390625
2025-04-02,23192.599609375,23332.349609375,23350.0,23158.44921875
2025-04-03,23150.30078125,23250.099609375,23306.5,23145.80078125
2025-04-04,23190.400390625,22904.44921875,23214.69921875,22857.44921875
2025-04-07,21758.400390625,22161.599609375,22254.0,21743.650390625
2025-04-08,22446.75,22535.849609375,22697.19921875,22270.849609375
2025-04-09,22460.30078125,22399.150390625,22468.69921875,22353.25
2025-04-11,22695.400390625,22828.55078125,22923.900390625,22695.400390625
2025-04-15,23368.349609375,23328.55078125,23368.349609375,23207.0
2025-04-16,23344.099609375,23437.19921875,23452.19921875,23273.05078125
2025-04-17,23401.849609375,23851.650390625,23872.349609375,23298.55078125
2025-04-21,23949.150390625,24125.55078125,24189.55078125,23903.650390625
2025-04-22,24185.400390625,24167.25,24242.599609375,24072.0
2025-04-23,24357.599609375,24328.94921875,24359.30078125,24119.94921875
2025-04-24,24277.900390625,24246.69921875,24347.849609375,24216.150390625
2025-04-25,24289.0,24039.349609375,24365.44921875,23847.849609375
2025-04-28,24070.25,24328.5,24355.099609375,24054.05078125
2025-04-29,24370.69921875,24335.94921875,24457.650390625,24290.75
2025-04-30,24342.05078125,24334.19921875,24396.150390625,24198.75
2025-05-02,24311.900390625,24346.69921875,24589.150390625,24238.5
2025-05-05,24419.5,24461.150390625,24526.400390625,24400.650390625
2025-05-06,24500.75,24379.599609375,24509.650390625,24331.80078125
2025-05-07,24233.30078125,24414.400390625,24449.599609375,24220.0
2025-05-08,24431.5,24273.80078125,24447.25,24150.19921875
2025-05-09,23935.75,24008.0,24164.25,23935.75
2025-05-12,24420.099609375,24924.69921875,24944.80078125,24378.849609375
2025-05-13,24864.05078125,24578.349609375,24973.80078125,24547.5
2025-05-14,24613.80078125,24666.900390625,24767.55078125,24535.55078125
2025-05-15,24694.44921875,25062.099609375,25116.25,24494.44921875
2025-05-16,25064.650390625,25019.80078125,25070.0,24953.05078125
2025-05-19,25005.349609375,24945.44921875,25062.94921875,24916.650390625
2025-05-20,24996.19921875,24683.900390625,25010.349609375,24669.69921875
2025-05-21,24744.25,24813.44921875,24946.19921875,24685.349609375
2025-05-22,24733.94921875,24609.69921875,24737.5,24462.400390625
2025-05-23,24639.5,24853.150390625,24909.05078125,24614.05078125
2025-05-26,24919.349609375,25001.150390625,25079.19921875,24900.5
2025-05-27,24956.650390625,24826.19921875,25062.900390625,24704.099609375
2025-05-28,24832.5,24752.44921875,24864.25,24737.05078125
2025-05-29,24825.099609375,24833.599609375,24892.599609375,24677.30078125
2025-05-30,24812.599609375,24750.69921875,24863.94921875,24717.400390625
2025-06-02,24669.69921875,24716.599609375,24754.400390625,24526.150390625
2025-06-03,24786.30078125,24542.5,24845.099609375,24502.150390625
2025-06-04,24560.44921875,24620.19921875,24644.25,24530.44921875
2025-06-05,24691.19921875,24750.900390625,24899.849609375,24613.099609375
2025-06-06,24748.69921875,25003.05078125,25029.5,24671.44921875
2025-06-09,25160.099609375,25103.19921875,25160.099609375,25077.150390625
2025-06-10,25196.05078125,25104.25,25199.30078125,25055.44921875
2025-06-11,25134.150390625,25141.400390625,25222.400390625,25081.30078125
2025-06-12,25164.44921875,24888.19921875,25196.19921875,24825.900390625
2025-06-13,24473.0,24718.599609375,24754.349609375,24473.0
2025-06-16,24732.349609375,24946.5,24967.099609375,24703.599609375
2025-06-17,24977.849609375,24853.400390625,24982.05078125,24813.69921875
2025-06-18,24788.349609375,24812.05078125,24947.55078125,24750.44921875
2025-06-19,24803.25,24793.25,24863.099609375,24733.400390625
2025-06-20,24787.650390625,25112.400390625,25136.19921875,24783.650390625
2025-06-23,24939.75,24971.900390625,25057.0,24824.849609375
2025-06-24,25179.900390625,25044.349609375,25317.69921875,24999.69921875
2025-06-25,25150.349609375,25244.75,25266.80078125,25125.05078125
2025-06-26,25268.94921875,25549.0,25565.30078125,25259.900390625
2025-06-27,25576.650390625,25637.80078125,25654.19921875,25523.55078125
2025-06-30,25661.650390625,25517.05078125,25669.349609375,25473.30078125
2025-07-01,25551.349609375,25541.80078125,25593.400390625,25501.80078125
2025-07-02,25588.30078125,25453.400390625,25608.099609375,25378.75
2025-07-03,25505.099609375,25405.30078125,25587.5,25384.349609375
2025-07-04,25428.849609375,25461.0,25470.25,25331.650390625
2025-07-07,25450.44921875,25461.30078125,25489.80078125,25407.25
2025-07-08,25427.849609375,25522.5,25548.05078125,25424.150390625
2025-07-09,25514.599609375,25476.099609375,25548.69921875,25424.349609375
2025-07-10,25511.650390625,25355.25,25524.05078125,25340.44921875
2025-07-11,25255.5,25149.849609375,25322.44921875,25129.0
2025-07-14,25149.5,25082.30078125,25151.099609375,25001.94921875
2025-07-15,25089.5,25195.80078125,25245.19921875,25088.44921875
2025-07-16,25196.599609375,25212.05078125,25255.30078125,25121.05078125
2025-07-17,25230.75,25111.44921875,25238.349609375,25101.0
2025-07-18,25108.55078125,24968.400390625,25144.599609375,24918.650390625
2025-07-21,24999.0,25090.69921875,25111.400390625,24882.30078125
2025-07-22,25166.650390625,25060.900390625,25182.0,25035.55078125
2025-07-23,25139.349609375,25219.900390625,25233.5,25085.5
2025-07-24,25243.30078125,25062.099609375,25246.25,25018.69921875
2025-07-25,25010.349609375,24837.0,25010.349609375,24806.349609375
2025-07-28,24782.44921875,24680.900390625,24889.19921875,24646.599609375
2025-07-29,24609.650390625,24821.099609375,24847.150390625,24598.599609375
2025-07-30,24890.400390625,24855.05078125,24902.30078125,24771.94921875
2025-07-31,24642.25,24768.349609375,24956.5,24635.0
2025-08-01,24734.900390625,24565.349609375,24784.150390625,24535.05078125
2025-08-04,24596.05078125,24722.75,24736.25,24554.0
2025-08-05,24720.25,24649.55078125,24733.099609375,24590.30078125
2025-08-06,24641.349609375,24574.19921875,24671.400390625,24539.19921875
2025-08-07,24464.19921875,24596.150390625,24634.19921875,24344.150390625
2025-08-08,24544.25,24363.30078125,24585.5,24337.5
2025-08-11,24371.5,24585.05078125,24600.849609375,24347.44921875
2025-08-12,24563.349609375,24487.400390625,24702.599609375,24465.650390625
2025-08-13,24586.19921875,24619.349609375,24664.55078125,24535.25
2025-08-14,24607.25,24631.30078125,24673.650390625,24596.900390625
2025-08-18,24938.19921875,24876.94921875,25022.0,24852.849609375
2025-08-19,24891.349609375,24980.650390625,25012.650390625,24873.94921875
2025-08-20,24965.80078125,25050.55078125,25088.69921875,24929.69921875
